Sale_Price,Street,Utilities,Total_Bsmt_SF,Bedroom_AbvGr,Garage_Cars,Pool_Area,Gr_Liv_Area,Fireplaces,Lot_Area,TotRms_AbvGrd
300000,Pave,AllPub,1223,3,2,0,2503,1,19522,7
294000,Pave,AllPub,1192,3,2,0,2167,2,17542,9
129000,Pave,AllPub,1037,2,2,0,1037,0,10751,5
171000,Pave,AllPub,1390,3,2,0,1701,2,16647,6
147000,Pave,AllPub,1044,2,2,0,1055,1,12712,5
302000,Pave,AllPub,1453,4,2,0,2810,1,9572,9
285000,Pave,AllPub,1683,4,2,0,2872,1,10678,9
214000,Pave,AllPub,1378,2,2,0,1378,1,4379,6
166000,Pave,AllPub,1141,2,2,0,1151,0,3523,5
193800,Pave,AllPub,1511,2,2,0,1565,0,3784,5
208900,Pave,AllPub,1352,2,2,0,1352,1,4230,5
194000,Pave,AllPub,1352,2,2,0,1352,1,3606,5
207500,Pave,AllPub,1550,2,2,0,1550,0,5330,5
199900,Pave,AllPub,1241,1,2,0,1241,0,4274,4
164700,Pave,AllPub,625,2,2,0,1250,0,4251,5
176500,Pave,AllPub,744,3,2,0,1501,1,2280,6
176000,Pave,AllPub,729,2,2,0,1458,1,3230,5
168500,Pave,AllPub,756,2,2,0,1512,1,2117,4
177000,Pave,AllPub,756,3,2,0,1573,0,2117,4
177000,Pave,AllPub,756,3,2,0,1525,1,2117,5
148800,Pave,AllPub,551,2,2,0,1102,0,5105,4
174000,Pave,AllPub,776,2,2,0,1441,0,2645,5
239000,Pave,AllPub,975,3,2,0,1950,1,7399,7
204000,Pave,AllPub,1339,3,2,0,1358,0,7321,5
301000,Pave,AllPub,1054,3,2,0,2048,2,8010,8
312500,Pave,AllPub,1220,3,2,0,2362,2,8413,8
279700,Pave,AllPub,1494,1,2,0,1494,1,9466,5
255000,Pave,AllPub,2002,3,2,0,2362,1,12000,8
194000,Pave,AllPub,1360,2,2,0,1432,1,16157,5
218000,Pave,AllPub,1437,3,2,0,1437,1,10768,6
213750,Pave,AllPub,1057,1,2,0,1295,2,3840,4
187000,Pave,AllPub,528,3,2,0,1855,1,9600,7
181500,Pave,AllPub,1262,3,2,0,1262,1,9600,6
373000,Pave,AllPub,2461,2,2,0,2497,2,17778,7
190000,Pave,AllPub,1361,4,2,0,2620,1,18890,12
226000,Pave,AllPub,1057,3,2,0,1929,1,7050,7
143450,Pave,AllPub,912,3,2,0,1152,0,11700,7
240050,Pave,AllPub,1008,4,2,0,2411,1,8000,8
162500,Pave,AllPub,973,3,2,0,1082,0,8723,6
164000,Pave,AllPub,1295,3,2,0,1295,0,11700,6
185000,Pave,AllPub,1124,3,2,0,1610,1,11358,8
188500,Pave,AllPub,1594,2,2,0,1594,1,9547,6
255000,Pave,AllPub,1148,3,2,0,2075,1,10530,8
136905,Pave,AllPub,1680,4,2,0,1680,0,11500,8
158500,Pave,AllPub,1093,3,2,0,1093,1,10738,6
175500,Pave,AllPub,1242,3,2,0,1242,1,9600,6
127000,Pave,AllPub,1052,3,1,0,1052,0,10800,6
127000,Pave,AllPub,949,3,1,0,1107,0,8050,5
143000,Pave,AllPub,1214,3,1,0,1214,1,10355,5
156000,Pave,AllPub,1073,3,2,0,1073,0,10289,6
144000,Pave,AllPub,1024,2,1,0,1344,1,9503,6
119000,Pave,AllPub,1728,6,1,0,1728,0,10624,10
103000,Pave,AllPub,0,2,3,0,1224,0,10899,8
139900,Pave,AllPub,978,3,1,0,1422,1,12342,6
151500,Pave,AllPub,958,2,1,0,958,0,12772,5
126500,Pave,AllPub,1065,3,2,0,1065,0,8892,6
145000,Pave,AllPub,588,3,1,0,1138,0,10482,6
120000,Pave,AllPub,912,2,1,0,912,0,7535,5
124000,Pave,AllPub,894,2,2,0,1074,1,7450,6
106500,Pave,AllPub,0,3,1,0,882,0,8339,5
140500,Pave,AllPub,864,2,2,0,1187,1,14357,6
137500,Pave,AllPub,964,3,2,0,964,1,8243,5
117600,Pave,AllPub,894,3,1,0,894,0,8680,5
163500,Pave,AllPub,1174,3,2,0,1200,1,8800,6
161000,Pave,AllPub,1042,3,2,0,1042,0,9200,5
158000,Pave,AllPub,1302,3,1,0,1302,0,9350,7
224500,Pave,AllPub,845,5,2,0,2154,1,8800,8
147000,Pave,AllPub,1130,3,1,0,1374,1,11382,7
200000,Pave,AllPub,1592,3,2,0,1652,1,22002,6
181900,Pave,AllPub,1144,3,2,0,1429,2,14585,7
150750,Pave,AllPub,1063,3,2,0,1327,0,7388,7
101800,Pave,AllPub,0,2,2,0,1224,0,9842,6
124000,Pave,AllPub,932,2,1,0,932,1,8280,4
138500,Pave,AllPub,822,2,2,0,908,0,12172,4
39300,Pave,AllPub,0,1,0,0,334,0,5000,2
64500,Pave,AllPub,666,2,0,0,666,0,5000,4
64000,Pave,AllPub,370,2,0,0,670,0,3500,4
112000,Pave,AllPub,808,2,1,0,808,0,5175,5
165000,Pave,AllPub,816,4,2,0,1977,1,9500,9
144000,Pave,AllPub,1078,2,1,0,1150,0,9600,6
137000,Pave,AllPub,928,4,2,0,1920,0,11345,10
105000,Pave,AllPub,768,3,1,0,1376,1,9492,6
146500,Pave,AllPub,728,3,1,0,1644,2,9480,7
126000,Pave,AllPub,1560,4,3,0,1560,0,8668,8
175000,Pave,AllPub,793,3,2,0,1280,1,10050,6
158500,Pave,AllPub,1218,3,2,0,1254,1,9600,6
114500,Pave,AllPub,912,2,1,0,912,0,10150,5
144000,Pave,AllPub,874,3,1,0,1524,0,11344,7
129000,Pave,AllPub,1021,3,2,0,2380,1,18450,7
141000,Pave,AllPub,936,2,1,0,936,0,8760,4
131000,Pave,AllPub,1008,3,1,0,1008,0,6860,6
142100,Pave,AllPub,1053,3,2,0,1053,0,8250,6
139000,Pave,AllPub,1056,3,1,0,1056,0,8176,6
157900,Pave,AllPub,1442,4,1,0,1442,0,9750,7
139400,Pave,AllPub,1056,3,1,0,1056,0,9250,6
150000,Pave,AllPub,1244,3,1,0,1244,2,11988,6
120000,Pave,AllPub,1144,3,1,0,1144,1,9100,6
174850,Pave,AllPub,1331,4,2,0,1721,3,9736,8
116000,Pave,AllPub,922,2,1,0,922,0,9770,5
135000,Pave,AllPub,1048,3,1,0,1048,0,10152,6
163500,Pave,AllPub,1657,3,2,0,1657,1,12155,7
130000,Pave,AllPub,1204,3,1,0,1411,1,12198,7
129500,Pave,AllPub,1216,3,1,0,1216,0,10050,5
142000,Pave,AllPub,864,3,1,0,1154,0,11556,6
128600,Pave,AllPub,1560,4,2,0,1560,0,8078,8
125000,Pave,AllPub,948,2,2,0,948,0,10950,5
136000,Pave,AllPub,1040,3,1,0,1040,0,7942,6
134500,Pave,AllPub,1008,2,1,0,1008,0,8923,6
127000,Pave,AllPub,925,3,1,0,925,0,8540,5
130000,Pave,AllPub,384,3,2,0,1360,1,7134,6
115000,Pave,AllPub,1190,4,1,0,1540,0,7150,7
116900,Pave,AllPub,923,3,1,0,925,2,8400,5
132000,Pave,AllPub,928,2,1,0,928,0,13300,4
153000,Pave,AllPub,1105,3,1,368,1647,1,9532,6
112500,Pave,AllPub,924,2,1,0,924,0,15783,6
138000,Pave,AllPub,925,3,0,0,1544,0,14190,7
135000,Pave,AllPub,845,2,2,0,893,0,9600,4
156000,Pave,AllPub,1216,3,1,0,1728,1,12099,7
301600,Pave,AllPub,666,4,3,0,3086,0,21281,9
109000,Pave,AllPub,735,2,1,0,1034,0,10134,5
103200,Pave,AllPub,882,1,0,0,882,0,5500,4
128500,Pave,AllPub,1151,1,2,0,1281,0,10284,6
64500,Pave,AllPub,656,4,1,0,968,0,10800,5
148000,Pave,AllPub,736,3,0,0,1534,0,10800,6
86000,Pave,AllPub,691,2,1,0,691,0,5400,4
172000,Pave,AllPub,725,4,1,0,1651,2,10090,6
120000,Pave,AllPub,920,3,1,0,888,0,8700,5
128500,Pave,AllPub,952,3,1,0,952,0,8300,5
135000,Pave,AllPub,1040,5,2,0,2080,2,11606,9
122900,Pave,AllPub,672,3,2,0,924,1,8064,6
119200,Pave,AllPub,1082,2,1,0,1082,1,11664,5
143000,Pave,AllPub,1040,3,1,0,1846,1,10496,7
119000,Pave,AllPub,876,3,1,0,988,0,7200,6
102000,Pave,AllPub,864,3,1,0,1238,1,7200,6
129000,Pave,AllPub,864,3,2,0,864,0,7200,5
135000,Pave,AllPub,1010,2,1,0,1134,0,7000,6
152000,Pave,AllPub,1040,3,1,0,1040,0,7500,6
140000,Pave,AllPub,1170,3,1,0,1170,1,7315,6
152000,Pave,AllPub,1242,3,1,0,1242,0,7903,6
156500,Pave,AllPub,1377,3,1,0,1377,2,8000,6
141000,Pave,AllPub,1800,6,0,0,1800,0,8000,10
99000,Pave,AllPub,0,3,1,0,925,0,7000,7
187000,Pave,AllPub,822,3,2,0,1851,1,9760,7
169500,Pave,AllPub,864,4,1,0,1812,1,7590,8
125500,Pave,AllPub,864,2,1,0,864,0,6600,5
130000,Pave,AllPub,896,3,1,0,936,1,6760,6
103000,Pave,AllPub,850,2,2,0,960,0,6978,5
132000,Pave,AllPub,264,2,2,0,1432,0,9600,7
127500,Pave,AllPub,845,3,2,0,1296,0,6000,6
89500,Pave,AllPub,1022,2,1,0,1022,1,4480,4
140000,Pave,AllPub,936,2,2,0,936,0,7200,4
99900,Pave,AllPub,967,2,1,0,967,1,3153,5
100000,Pave,AllPub,641,2,1,0,1047,0,10800,6
130000,Pave,AllPub,808,2,2,0,1072,2,7200,5
135000,Pave,AllPub,680,2,2,0,1174,1,9000,6
120000,Pave,AllPub,649,2,1,0,1183,0,6000,6
89471,Pave,AllPub,907,2,2,0,1131,0,5925,7
85000,Pave,AllPub,570,3,1,0,1141,0,5925,6
108500,Pave,AllPub,960,2,1,0,960,0,6000,5
137000,Pave,AllPub,1075,4,2,0,1798,0,9639,7
110500,Pave,AllPub,686,2,0,0,866,0,3880,4
100000,Pave,AllPub,968,2,2,0,968,0,8520,5
184900,Pave,AllPub,725,3,2,0,1772,0,10337,7
145000,Pave,AllPub,728,4,1,0,1642,1,9863,9
125000,Pave,AllPub,702,3,1,0,1472,0,9600,6
114000,Pave,AllPub,616,3,2,0,1232,0,4571,6
90000,Pave,AllPub,662,5,2,0,2337,0,13600,10
144100,Pave,AllPub,926,3,2,0,1650,0,8398,6
117500,Pave,AllPub,1008,5,1,0,2210,0,9900,8
124500,Pave,AllPub,687,3,1,0,1358,1,3600,6
185000,Pave,AllPub,819,3,2,0,2454,1,13500,8
133900,Pave,AllPub,1214,4,2,0,2291,1,7200,9
152000,Pave,AllPub,1149,3,1,0,1616,0,5400,5
153500,Pave,AllPub,1559,2,2,0,1559,0,8100,5
159500,Pave,AllPub,718,3,2,0,2554,0,10800,8
87000,Pave,AllPub,912,2,1,0,1248,0,9439,6
104500,Pave,AllPub,0,2,1,0,968,0,8626,5
110000,Pave,AllPub,0,1,1,0,1382,1,11800,6
136500,Pave,AllPub,756,1,1,0,1060,1,6854,6
128250,Pave,AllPub,910,3,1,0,1435,0,8674,6
144000,Pave,AllPub,915,3,2,0,1167,1,8731,6
210000,Pave,AllPub,1065,3,2,0,1635,1,8737,6
135000,Pave,AllPub,728,3,1,0,1274,0,6125,6
128000,Pave,AllPub,600,3,1,0,1232,2,6000,6
131000,Pave,AllPub,735,3,2,0,1218,1,6000,6
113000,Pave,AllPub,884,2,1,0,884,0,6120,5
126000,Pave,AllPub,861,3,2,0,1409,1,6240,6
132000,Pave,AllPub,672,4,1,0,1322,0,6240,7
131750,Pave,AllPub,966,3,1,0,1426,1,6240,6
132500,Pave,AllPub,756,2,2,0,1281,0,6120,6
137500,Pave,AllPub,939,4,1,0,1513,0,6120,8
132000,Pave,AllPub,832,2,2,0,854,0,6120,5
127500,Pave,AllPub,884,3,1,0,1367,1,6240,6
102000,Pave,AllPub,960,2,1,0,986,1,6180,5
200000,Pave,AllPub,1100,4,1,0,2264,0,7755,8
180500,Pave,AllPub,764,3,2,0,1824,1,13515,8
165000,Pave,AllPub,768,3,2,0,1376,0,8850,7
90000,Pave,AllPub,750,4,2,0,1316,0,8550,7
153575,Pave,AllPub,698,3,1,0,1396,0,8730,7
140000,Pave,AllPub,672,3,2,0,1344,1,5700,6
136000,Pave,AllPub,714,5,1,0,2526,1,8520,10
113000,Pave,AllPub,592,3,1,0,1173,0,5680,7
117000,Pave,AllPub,969,2,1,0,1214,0,5680,6
169500,Pave,AllPub,1040,4,1,0,1818,2,7758,7
139400,Pave,AllPub,637,3,1,0,1108,1,7449,6
202500,Pave,AllPub,741,5,2,0,2294,1,13200,9
127000,Pave,AllPub,684,3,0,0,1355,0,6882,7
141000,Pave,AllPub,780,3,1,0,1375,1,9000,6
212300,Pave,AllPub,976,4,1,0,1952,2,9780,8
161000,Pave,AllPub,1138,3,2,0,2180,1,10320,7
99500,Pave,AllPub,808,3,2,0,1315,0,4330,5
101000,Pave,AllPub,530,3,1,0,1111,0,7200,6
109900,Pave,AllPub,1196,2,2,0,1196,0,4800,5
128500,Pave,AllPub,720,2,2,0,1382,0,12358,7
122000,Pave,AllPub,925,4,1,0,1889,1,10120,9
87000,Pave,AllPub,672,3,0,0,840,1,4388,5
50000,Pave,AllPub,771,3,1,0,1484,0,10320,6
219000,Pave,AllPub,1005,3,2,0,2267,2,12888,7
200500,Pave,AllPub,1598,3,0,0,3086,1,18030,12
126000,Pave,AllPub,756,3,1,0,1134,0,8160,7
108500,Pave,AllPub,672,2,1,0,1282,0,4484,4
130000,Pave,AllPub,925,3,1,0,999,0,11235,6
158450,Pave,AllPub,1420,2,2,0,1452,1,11235,6
115400,Pave,AllPub,1005,3,2,0,1005,0,14299,5
118500,Pave,AllPub,1029,3,1,0,1029,0,7943,5
165000,Pave,AllPub,980,3,2,0,1020,1,14149,5
123000,Pave,AllPub,1040,3,1,0,1040,0,11677,6
129000,Pave,AllPub,814,3,1,0,913,0,8400,6
125000,Pave,AllPub,894,3,1,0,894,0,7094,5
108000,Pave,AllPub,948,3,1,0,948,0,8978,6
119900,Pave,AllPub,768,2,2,0,868,0,8425,6
115000,Pave,AllPub,876,3,1,0,897,0,8665,5
134500,Pave,AllPub,943,2,2,0,943,0,8398,5
127000,Pave,AllPub,955,3,1,0,955,0,7742,6
129000,Pave,AllPub,894,3,2,0,894,1,8724,5
143500,Pave,AllPub,660,3,2,0,1285,1,8197,7
129000,Pave,AllPub,912,3,1,0,912,0,8169,6
187000,Pave,AllPub,1240,3,1,0,1375,1,14175,6
158000,Pave,AllPub,671,4,2,0,2654,1,16779,11
112000,Pave,AllPub,816,3,2,0,1416,0,25339,7
165250,Pave,AllPub,680,2,1,0,1302,2,6960,6
150000,Pave,AllPub,967,3,2,0,1299,1,11375,6
137000,Pave,AllPub,1158,3,1,0,1176,2,13770,6
89500,Pave,AllPub,0,3,2,0,998,0,9000,5
302000,Pave,AllPub,1643,2,2,0,1824,2,115149,5
182000,Pave,AllPub,1190,3,2,0,1522,1,11075,7
211000,Pave,AllPub,1151,4,2,0,2060,1,10029,8
216000,Pave,AllPub,409,3,2,0,1325,1,17541,6
130000,Pave,AllPub,1073,3,2,0,1630,1,22692,6
109900,Pave,AllPub,484,2,1,0,1242,0,17808,4
255000,Pave,AllPub,1288,4,2,0,2422,2,12671,6
243000,Pave,AllPub,1202,4,2,0,2158,1,12615,7
154000,Pave,AllPub,988,3,1,0,1626,0,10512,6
118000,Pave,AllPub,864,3,1,0,864,0,5400,6
80000,Pave,AllPub,0,3,1,0,943,0,11515,5
150000,Pave,AllPub,1440,4,0,0,1440,0,7711,8
86000,Pave,AllPub,528,2,0,0,605,0,9098,5
130000,Pave,AllPub,1038,2,1,0,1038,0,3869,5
125000,Pave,AllPub,1342,4,1,0,1342,0,9280,7
136500,Pave,AllPub,1080,4,1,0,1480,1,11100,7
96000,Pave,AllPub,951,4,1,0,1362,0,7550,7
120000,Pave,AllPub,0,3,1,0,1340,1,9060,7
228500,Pave,AllPub,1105,4,2,444,1822,1,23920,7
179900,Pave,AllPub,910,3,2,0,1442,1,10357,6
225000,Pave,AllPub,700,4,3,0,2243,1,13474,8
301000,Pave,AllPub,1502,4,2,0,2730,1,10380,8
238000,Pave,AllPub,1104,4,3,0,2127,1,13125,8
228500,Pave,AllPub,807,3,2,0,1982,1,11287,7
220000,Pave,AllPub,779,3,2,0,1958,1,9317,7
383970,Pave,AllPub,1264,4,3,0,2696,1,9965,10
424870,Pave,AllPub,1466,4,3,0,2828,1,9965,11
250000,Pave,AllPub,1643,3,3,0,1651,1,9178,7
360000,Pave,AllPub,2140,3,3,0,2140,0,10481,8
279500,Pave,AllPub,1494,3,3,0,1494,1,10652,7
200141,Pave,AllPub,1316,3,2,0,1316,1,11175,6
246500,Pave,AllPub,1643,3,3,0,1651,1,10235,7
276000,Pave,AllPub,1482,3,3,0,2574,1,9588,10
203000,Pave,AllPub,1274,3,2,0,1274,0,8814,6
155835,Pave,AllPub,728,3,2,0,1456,1,11103,8
194000,Pave,AllPub,1240,2,3,0,1240,0,8556,5
195400,Pave,AllPub,1208,2,2,0,1208,0,6762,6
217000,Pave,AllPub,1546,3,3,0,1546,0,11750,7
212999,Pave,AllPub,1489,3,2,0,1500,1,8760,7
175900,Pave,AllPub,1270,2,2,0,1270,0,7242,6
191000,Pave,AllPub,879,3,2,0,1795,0,9316,7
176432,Pave,AllPub,1314,3,2,0,1314,1,9317,6
277000,Pave,AllPub,1157,3,2,0,2062,1,14364,7
207000,Pave,AllPub,929,3,2,0,1873,1,8883,7
277000,Pave,AllPub,1444,4,2,0,2144,2,159000,7
240000,Pave,AllPub,1580,3,2,0,1953,2,53107,9
187500,Pave,AllPub,832,5,2,0,2087,0,12205,9
279000,Pave,AllPub,966,0,2,0,1743,2,20064,5
139500,Pave,AllPub,1022,3,2,0,1022,0,14217,6
126000,Pave,AllPub,990,3,1,0,990,0,8775,5
177500,Pave,AllPub,1200,3,2,0,1200,0,11249,6
175000,Pave,AllPub,635,3,2,0,1308,0,10021,6
211000,Pave,AllPub,794,3,2,0,1796,0,9531,7
146000,Pave,AllPub,990,3,1,0,990,0,8428,5
147900,Pave,AllPub,1097,3,1,0,1097,0,16561,6
123600,Pave,AllPub,990,3,0,0,990,0,8070,5
204750,Pave,AllPub,824,3,2,0,1786,0,9337,7
235500,Pave,AllPub,988,3,2,0,1873,1,10820,7
217000,Pave,AllPub,853,3,2,0,1753,1,12352,7
190550,Pave,AllPub,845,3,2,0,1690,0,9543,7
217500,Pave,AllPub,985,3,2,0,1842,1,8826,7
226000,Pave,AllPub,1453,3,2,0,1479,0,10665,7
180000,Pave,AllPub,840,3,2,0,1668,0,11317,8
131000,Pave,AllPub,864,3,2,0,894,0,11800,5
153500,Pave,AllPub,1015,3,2,0,1025,1,8660,6
160000,Pave,AllPub,995,3,2,0,1009,1,9720,6
134900,Pave,AllPub,1040,3,2,0,1040,0,8982,5
130000,Pave,AllPub,876,3,1,0,907,0,16300,5
120000,Pave,AllPub,864,3,2,0,879,0,9675,5
112500,Pave,AllPub,882,3,2,0,882,0,7700,5
122000,Pave,AllPub,969,3,2,0,969,0,10356,5
127000,Pave,AllPub,864,3,2,0,864,0,7200,5
117000,Pave,AllPub,385,3,2,0,875,0,7200,5
305900,Pave,AllPub,2000,3,3,0,2000,0,10386,8
228500,Pave,AllPub,1284,3,2,0,2169,1,9375,7
270000,Pave,AllPub,1673,3,2,0,1673,1,11354,7
192000,Pave,AllPub,1459,3,2,0,1459,1,8749,6
213000,Pave,AllPub,979,3,2,0,1932,1,8749,7
200000,Pave,AllPub,860,3,2,0,1729,0,8158,7
267000,Pave,AllPub,1028,4,2,0,2452,1,16226,9
228000,Pave,AllPub,1556,3,2,0,1592,1,11927,7
275000,Pave,AllPub,1531,4,2,0,2439,1,12728,7
211000,Pave,AllPub,860,3,2,0,1992,2,15295,7
285000,Pave,AllPub,1626,3,3,0,1668,1,11248,7
240000,Pave,AllPub,1220,3,2,0,2090,1,10000,8
131500,Pave,AllPub,848,1,2,0,848,0,4435,3
246900,Pave,AllPub,1341,1,2,0,1341,1,17227,5
219500,Pave,AllPub,847,4,2,0,1928,1,8200,8
185000,Pave,AllPub,1337,3,2,0,1337,0,8450,6
179400,Pave,AllPub,738,3,2,0,1476,0,8145,7
213500,Pave,AllPub,939,3,2,0,1797,0,9245,8
179600,Pave,AllPub,1422,3,2,0,1422,0,8500,7
173500,Pave,AllPub,1169,2,2,0,1190,0,8769,5
167840,Pave,AllPub,1330,3,2,0,1330,1,8334,6
168675,Pave,AllPub,738,3,2,0,1491,1,8333,7
167000,Pave,AllPub,768,3,2,0,1536,0,9045,6
140000,Pave,AllPub,1214,2,2,0,1214,0,9170,6
118500,Pave,AllPub,936,2,1,0,936,1,9825,4
110000,Pave,AllPub,1088,2,2,0,1088,0,8308,4
94750,Pave,AllPub,960,3,1,0,960,0,10921,6
122000,Pave,AllPub,901,3,2,0,1351,1,16287,7
110000,Pave,AllPub,1179,2,2,0,1179,0,8240,5
118500,Grvl,AllPub,816,3,0,0,816,0,11841,5
133500,Pave,AllPub,960,3,2,0,1044,1,6285,7
148000,Pave,AllPub,1143,3,1,0,1113,1,7917,6
141000,Pave,AllPub,0,5,2,0,2233,0,9555,11
155000,Pave,AllPub,1125,2,2,0,1125,0,8536,5
157000,Pave,AllPub,1090,2,2,0,1090,0,7024,5
171500,Pave,AllPub,734,3,2,0,1408,0,7023,6
183850,Pave,AllPub,5095,2,3,0,5095,2,39290,15
184750,Pave,AllPub,3138,3,3,0,4676,1,40094,11
140000,Pave,AllPub,547,2,2,0,1072,0,3675,5
131750,Pave,AllPub,960,2,1,0,960,0,6400,4
61500,Pave,AllPub,0,2,0,0,1152,0,6882,6
111000,Pave,AllPub,864,3,1,0,948,0,10215,5
98500,Pave,AllPub,1195,4,0,0,1195,0,8741,8
79000,Pave,AllPub,544,3,0,0,774,0,4270,6
108500,Pave,AllPub,660,2,1,0,865,1,10042,4
110000,Pave,AllPub,894,3,2,0,894,0,9450,5
112000,Pave,AllPub,560,2,1,0,1346,0,11767,6
125000,Pave,AllPub,768,2,1,0,768,1,8172,4
79275,Pave,AllPub,864,3,2,0,864,0,8172,5
119000,Pave,AllPub,948,3,1,0,948,1,8190,5
200000,Pave,AllPub,1440,8,0,0,3395,0,10896,14
150000,Pave,AllPub,1296,6,0,0,2592,0,10890,12
165000,Pave,AllPub,602,3,1,0,1502,2,10592,7
96500,Pave,AllPub,768,2,1,0,789,0,10594,5
136500,Pave,AllPub,1290,3,1,0,1422,0,7223,6
146500,Pave,AllPub,651,2,1,0,1298,1,6821,8
175000,Pave,AllPub,731,3,1,0,1768,2,7200,7
148500,Pave,AllPub,531,2,1,0,1098,1,4000,5
141500,Pave,AllPub,585,3,1,0,1436,1,6720,7
189950,Pave,AllPub,912,3,1,0,1426,1,7642,7
135000,Pave,AllPub,686,3,1,0,1461,1,7155,6
164000,Pave,AllPub,918,4,1,0,1646,2,7128,7
90350,Pave,AllPub,440,2,1,0,694,1,4280,4
139000,Pave,AllPub,661,3,2,0,1250,1,5362,8
119750,Pave,AllPub,920,2,1,0,954,1,6305,5
145000,Pave,AllPub,979,4,2,0,1958,0,7136,8
145000,Pave,AllPub,1001,4,3,0,2002,0,6270,8
238000,Pave,AllPub,851,4,2,0,1718,1,7230,8
153500,Pave,AllPub,0,2,2,0,1226,1,13108,7
239000,Pave,AllPub,1370,4,3,0,2624,1,22420,10
359100,Pave,AllPub,965,4,2,0,3194,2,12168,10
188000,Pave,AllPub,930,4,1,0,1755,1,7810,7
220000,Pave,AllPub,854,3,2,0,1991,1,11275,7
140000,Pave,AllPub,728,3,2,0,1355,0,6221,5
315000,Pave,AllPub,853,3,2,0,2727,2,10570,10
259500,Pave,AllPub,1028,3,1,0,2320,1,7259,9
257500,Pave,AllPub,1477,3,2,0,1839,2,14442,7
219500,Pave,AllPub,800,3,1,0,1740,2,13125,6
217000,Pave,AllPub,1809,3,2,0,2259,2,21000,7
201000,Pave,AllPub,1560,3,2,0,1560,3,25485,6
215000,Pave,AllPub,1488,3,2,0,1488,2,21579,7
123900,Pave,AllPub,516,2,2,0,1045,1,1782,5
170000,Pave,AllPub,1680,4,2,0,1680,0,17871,7
200000,Pave,AllPub,1004,1,2,0,1020,0,3907,4
198000,Pave,AllPub,1696,3,2,0,1696,2,20693,7
200624,Pave,AllPub,2035,4,2,0,2515,2,32668,9
315000,Pave,AllPub,279,2,2,228,2726,1,18044,6
115000,Pave,AllPub,793,3,0,0,1517,0,8500,7
141000,Pave,AllPub,720,3,2,0,1215,0,7000,6
87000,Pave,AllPub,720,2,2,0,803,0,5000,5
129850,Pave,AllPub,936,3,0,0,1601,0,7288,6
100000,Pave,AllPub,732,3,1,0,1123,0,6060,4
150909,Pave,AllPub,859,3,0,0,1828,0,9060,6
75200,Pave,AllPub,816,2,1,0,816,0,3672,5
118400,Pave,AllPub,1012,2,1,0,1012,1,8263,6
67000,Pave,AllPub,961,2,1,0,1077,0,8967,6
152000,Pave,AllPub,910,4,1,0,1558,0,13710,6
68104,Pave,AllPub,0,1,1,0,845,0,11067,4
119600,Pave,AllPub,957,4,0,0,1991,0,8250,9
140000,Pave,AllPub,1073,3,2,0,1073,0,6565,6
124900,Pave,AllPub,837,2,1,0,1001,0,6060,5
375000,Pave,AllPub,1573,2,2,0,1625,1,5568,5
235000,Pave,AllPub,1573,2,2,0,1625,1,4750,5
183500,Pave,AllPub,1001,2,2,0,1299,1,12150,5
156000,Pave,AllPub,888,2,2,0,912,1,7540,5
134000,Pave,AllPub,1084,3,2,0,1080,0,9187,5
215000,Pave,AllPub,1441,3,3,0,1392,1,10000,6
245000,Pave,AllPub,1409,1,2,0,1409,1,12864,4
210000,Pave,AllPub,1454,3,2,0,1478,1,9928,6
148000,Pave,AllPub,852,3,1,0,918,0,8750,4
143000,Pave,AllPub,970,2,2,0,1026,1,8410,5
244000,Pave,AllPub,1501,2,2,0,1501,2,4054,5
330000,Pave,AllPub,1502,1,1,0,1502,1,9763,5
170000,Pave,AllPub,1350,2,1,0,1328,2,16905,5
257000,Pave,AllPub,585,4,2,0,2279,1,19958,7
231713,Pave,AllPub,1689,3,2,0,1689,0,8368,7
267300,Pave,AllPub,1546,2,2,0,1564,1,8298,6
265900,Pave,AllPub,1476,2,2,0,1484,1,9037,6
239000,Pave,AllPub,1571,3,3,0,1571,1,10991,7
248900,Pave,AllPub,1638,3,3,0,1646,1,10656,6
174000,Pave,AllPub,1265,3,2,0,1240,0,10331,6
187500,Pave,AllPub,1156,3,2,0,1717,1,13758,7
204000,Pave,AllPub,872,3,2,0,1756,0,9303,7
180500,Pave,AllPub,1267,2,2,0,1312,0,6718,5
187500,Pave,AllPub,868,3,2,0,1146,1,9590,6
282000,Pave,AllPub,1922,2,3,0,1922,1,11305,6
178000,Pave,AllPub,1491,3,2,0,1491,1,7777,7
270000,Pave,AllPub,1616,3,3,0,1629,1,14536,9
279900,Pave,AllPub,1122,5,2,0,2486,1,11800,10
186700,Grvl,AllPub,1572,3,3,0,1572,2,35133,5
283463,Pave,AllPub,1732,3,3,0,1776,1,15306,7
392000,Pave,AllPub,1824,3,3,0,1824,1,12633,8
281213,Pave,AllPub,1094,4,3,0,2482,1,12665,9
147000,Pave,AllPub,1120,3,0,0,1120,0,8402,6
130000,Pave,AllPub,0,2,4,561,2034,0,43500,9
140000,Pave,AllPub,920,0,2,0,936,0,6710,3
132250,Pave,AllPub,1064,3,2,0,1040,0,25286,5
143000,Pave,AllPub,1632,4,2,0,1632,0,25000,8
168000,Pave,AllPub,1249,3,4,0,1622,1,32463,7
129900,Pave,AllPub,1040,3,2,0,1060,1,4224,6
134000,Pave,AllPub,1142,3,2,0,1142,1,4224,6
85500,Pave,AllPub,546,3,1,0,1092,0,1504,5
