"Sale_Price","Street","Utilities","Total_Bsmt_SF","Garage_Cars","Pool_Area","Gr_Liv_Area","Fireplaces","Lot_Area","Bedroom_AbvGr","TotRms_AbvGrd"
315750,"Pave","AllPub",1379,3,0,2398,1,11787,3,8
290000,"Pave","AllPub",1203,3,0,2520,1,9950,4,9
290000,"Pave","AllPub",1318,3,0,2531,1,12257,4,9
430000,"Pave","AllPub",3200,2,0,3228,1,12692,4,10
263000,"Pave","AllPub",1105,2,0,2202,1,11762,4,9
330000,"Pave","AllPub",1325,3,0,2538,1,9044,4,8
213133,"Pave","AllPub",1369,2,0,1369,0,9910,3,5
260261,"Pave","AllPub",1542,3,0,1542,1,11830,3,6
320000,"Pave","AllPub",1905,3,0,1905,1,11670,3,8
282922,"Pave","AllPub",1485,3,0,1464,0,15256,3,6
215000,"Pave","AllPub",1524,2,0,1534,1,10612,3,7
419005,"Pave","AllPub",1966,3,0,1966,1,12291,1,6
255000,"Pave","AllPub",1623,3,0,1636,1,13501,3,8
147000,"Pave","AllPub",1795,3,0,1795,1,9986,2,7
235876,"Pave","AllPub",1528,2,0,1528,1,9965,3,6
311872,"Pave","AllPub",1726,3,0,1726,1,9416,3,8
248328,"Pave","AllPub",1689,3,0,1689,0,9849,3,7
227000,"Pave","AllPub",1588,3,0,1588,1,10000,3,7
260000,"Pave","AllPub",1538,2,0,1538,0,8847,3,7
225000,"Pave","AllPub",1496,2,0,1496,0,9158,3,7
249000,"Pave","AllPub",1494,2,0,1506,1,8251,3,7
307000,"Pave","AllPub",1686,2,0,1694,1,10084,3,7
250000,"Pave","AllPub",982,3,0,1977,0,9605,3,7
221300,"Pave","AllPub",1302,3,0,1830,0,8778,3,7
208900,"Pave","AllPub",1338,2,0,1338,0,8640,3,6
210400,"Pave","AllPub",1335,2,0,1335,0,9000,3,6
255000,"Pave","AllPub",896,2,0,1792,0,8640,3,8
212109,"Pave","AllPub",725,2,0,1588,0,10411,3,8
270000,"Pave","AllPub",1088,3,0,1959,1,9000,3,8
303477,"Pave","AllPub",1184,2,0,2610,1,9000,4,11
310013,"Pave","AllPub",955,3,0,1880,1,12217,3,8
249700,"Pave","AllPub",1656,3,0,1656,0,11096,3,7
227875,"Pave","AllPub",874,2,0,1761,0,10207,3,7
261329,"Pave","AllPub",1574,2,0,1584,1,10440,2,6
253000,"Pave","AllPub",1685,3,0,1685,1,11824,2,5
265000,"Pave","AllPub",1158,3,0,2443,1,10625,4,9
340000,"Pave","AllPub",1580,2,0,2466,1,11143,4,8
146000,"Pave","AllPub",1100,0,0,1100,0,7500,3,6
147000,"Pave","AllPub",1143,0,0,1143,0,7500,3,5
149000,"Pave","AllPub",1094,2,0,1094,0,12450,3,6
181000,"Pave","AllPub",1461,2,0,1486,0,7441,3,7
201000,"Pave","AllPub",928,2,0,1721,0,8462,3,7
191750,"Pave","AllPub",864,2,0,1820,0,11613,3,7
179000,"Pave","AllPub",1349,2,0,1349,0,8450,3,6
215000,"Pave","AllPub",1482,2,0,1494,1,16196,3,5
179200,"Pave","AllPub",1575,2,0,1575,0,8012,2,5
128000,"Pave","AllPub",630,1,0,1266,2,8012,2,5
144000,"Pave","AllPub",840,2,0,884,0,9180,2,5
144000,"Pave","AllPub",0,2,0,2020,2,8400,4,10
120750,"Pave","AllPub",894,1,0,894,0,6285,2,5
132500,"Pave","AllPub",970,2,0,970,0,8480,2,5
132000,"Pave","AllPub",1057,2,0,1057,0,7420,3,6
132500,"Pave","AllPub",999,1,0,999,0,7758,3,6
129000,"Pave","AllPub",1040,2,0,1120,0,6970,3,5
143900,"Pave","AllPub",1140,1,0,1696,1,13673,3,8
145000,"Pave","AllPub",1040,2,0,1040,0,7476,3,5
128500,"Pave","AllPub",988,2,0,988,0,9945,3,5
125500,"Pave","AllPub",876,1,0,902,0,6173,3,6
300000,"Pave","AllPub",1223,2,0,2503,1,19522,3,7
294000,"Pave","AllPub",1192,2,0,2167,2,17542,3,9
129000,"Pave","AllPub",1037,2,0,1037,0,10751,2,5
171000,"Pave","AllPub",1390,2,0,1701,2,16647,3,6
147000,"Pave","AllPub",1044,2,0,1055,1,12712,2,5
302000,"Pave","AllPub",1453,2,0,2810,1,9572,4,9
285000,"Pave","AllPub",1683,2,0,2872,1,10678,4,9
214000,"Pave","AllPub",1378,2,0,1378,1,4379,2,6
166000,"Pave","AllPub",1141,2,0,1151,0,3523,2,5
193800,"Pave","AllPub",1511,2,0,1565,0,3784,2,5
208900,"Pave","AllPub",1352,2,0,1352,1,4230,2,5
194000,"Pave","AllPub",1352,2,0,1352,1,3606,2,5
207500,"Pave","AllPub",1550,2,0,1550,0,5330,2,5
199900,"Pave","AllPub",1241,2,0,1241,0,4274,1,4
164700,"Pave","AllPub",625,2,0,1250,0,4251,2,5
176500,"Pave","AllPub",744,2,0,1501,1,2280,3,6
176000,"Pave","AllPub",729,2,0,1458,1,3230,2,5
168500,"Pave","AllPub",756,2,0,1512,1,2117,2,4
177000,"Pave","AllPub",756,2,0,1573,0,2117,3,4
177000,"Pave","AllPub",756,2,0,1525,1,2117,3,5
148800,"Pave","AllPub",551,2,0,1102,0,5105,2,4
174000,"Pave","AllPub",776,2,0,1441,0,2645,2,5
239000,"Pave","AllPub",975,2,0,1950,1,7399,3,7
204000,"Pave","AllPub",1339,2,0,1358,0,7321,3,5
301000,"Pave","AllPub",1054,2,0,2048,2,8010,3,8
312500,"Pave","AllPub",1220,2,0,2362,2,8413,3,8
279700,"Pave","AllPub",1494,2,0,1494,1,9466,1,5
255000,"Pave","AllPub",2002,2,0,2362,1,12000,3,8
194000,"Pave","AllPub",1360,2,0,1432,1,16157,2,5
218000,"Pave","AllPub",1437,2,0,1437,1,10768,3,6
213750,"Pave","AllPub",1057,2,0,1295,2,3840,1,4
187000,"Pave","AllPub",528,2,0,1855,1,9600,3,7
181500,"Pave","AllPub",1262,2,0,1262,1,9600,3,6
373000,"Pave","AllPub",2461,2,0,2497,2,17778,2,7
190000,"Pave","AllPub",1361,2,0,2620,1,18890,4,12
226000,"Pave","AllPub",1057,2,0,1929,1,7050,3,7
143450,"Pave","AllPub",912,2,0,1152,0,11700,3,7
240050,"Pave","AllPub",1008,2,0,2411,1,8000,4,8
162500,"Pave","AllPub",973,2,0,1082,0,8723,3,6
164000,"Pave","AllPub",1295,2,0,1295,0,11700,3,6
185000,"Pave","AllPub",1124,2,0,1610,1,11358,3,8
188500,"Pave","AllPub",1594,2,0,1594,1,9547,2,6
255000,"Pave","AllPub",1148,2,0,2075,1,10530,3,8
136905,"Pave","AllPub",1680,2,0,1680,0,11500,4,8
158500,"Pave","AllPub",1093,2,0,1093,1,10738,3,6
175500,"Pave","AllPub",1242,2,0,1242,1,9600,3,6
127000,"Pave","AllPub",1052,1,0,1052,0,10800,3,6
127000,"Pave","AllPub",949,1,0,1107,0,8050,3,5
143000,"Pave","AllPub",1214,1,0,1214,1,10355,3,5
156000,"Pave","AllPub",1073,2,0,1073,0,10289,3,6
144000,"Pave","AllPub",1024,1,0,1344,1,9503,2,6
119000,"Pave","AllPub",1728,1,0,1728,0,10624,6,10
103000,"Pave","AllPub",0,3,0,1224,0,10899,2,8
139900,"Pave","AllPub",978,1,0,1422,1,12342,3,6
151500,"Pave","AllPub",958,1,0,958,0,12772,2,5
126500,"Pave","AllPub",1065,2,0,1065,0,8892,3,6
145000,"Pave","AllPub",588,1,0,1138,0,10482,3,6
120000,"Pave","AllPub",912,1,0,912,0,7535,2,5
124000,"Pave","AllPub",894,2,0,1074,1,7450,2,6
106500,"Pave","AllPub",0,1,0,882,0,8339,3,5
140500,"Pave","AllPub",864,2,0,1187,1,14357,2,6
137500,"Pave","AllPub",964,2,0,964,1,8243,3,5
117600,"Pave","AllPub",894,1,0,894,0,8680,3,5
163500,"Pave","AllPub",1174,2,0,1200,1,8800,3,6
161000,"Pave","AllPub",1042,2,0,1042,0,9200,3,5
158000,"Pave","AllPub",1302,1,0,1302,0,9350,3,7
224500,"Pave","AllPub",845,2,0,2154,1,8800,5,8
147000,"Pave","AllPub",1130,1,0,1374,1,11382,3,7
200000,"Pave","AllPub",1592,2,0,1652,1,22002,3,6
181900,"Pave","AllPub",1144,2,0,1429,2,14585,3,7
150750,"Pave","AllPub",1063,2,0,1327,0,7388,3,7
101800,"Pave","AllPub",0,2,0,1224,0,9842,2,6
124000,"Pave","AllPub",932,1,0,932,1,8280,2,4
138500,"Pave","AllPub",822,2,0,908,0,12172,2,4
39300,"Pave","AllPub",0,0,0,334,0,5000,1,2
64500,"Pave","AllPub",666,0,0,666,0,5000,2,4
64000,"Pave","AllPub",370,0,0,670,0,3500,2,4
112000,"Pave","AllPub",808,1,0,808,0,5175,2,5
165000,"Pave","AllPub",816,2,0,1977,1,9500,4,9
144000,"Pave","AllPub",1078,1,0,1150,0,9600,2,6
137000,"Pave","AllPub",928,2,0,1920,0,11345,4,10
105000,"Pave","AllPub",768,1,0,1376,1,9492,3,6
146500,"Pave","AllPub",728,1,0,1644,2,9480,3,7
126000,"Pave","AllPub",1560,3,0,1560,0,8668,4,8
175000,"Pave","AllPub",793,2,0,1280,1,10050,3,6
158500,"Pave","AllPub",1218,2,0,1254,1,9600,3,6
114500,"Pave","AllPub",912,1,0,912,0,10150,2,5
144000,"Pave","AllPub",874,1,0,1524,0,11344,3,7
129000,"Pave","AllPub",1021,2,0,2380,1,18450,3,7
141000,"Pave","AllPub",936,1,0,936,0,8760,2,4
131000,"Pave","AllPub",1008,1,0,1008,0,6860,3,6
142100,"Pave","AllPub",1053,2,0,1053,0,8250,3,6
139000,"Pave","AllPub",1056,1,0,1056,0,8176,3,6
157900,"Pave","AllPub",1442,1,0,1442,0,9750,4,7
139400,"Pave","AllPub",1056,1,0,1056,0,9250,3,6
150000,"Pave","AllPub",1244,1,0,1244,2,11988,3,6
120000,"Pave","AllPub",1144,1,0,1144,1,9100,3,6
174850,"Pave","AllPub",1331,2,0,1721,3,9736,4,8
116000,"Pave","AllPub",922,1,0,922,0,9770,2,5
135000,"Pave","AllPub",1048,1,0,1048,0,10152,3,6
163500,"Pave","AllPub",1657,2,0,1657,1,12155,3,7
130000,"Pave","AllPub",1204,1,0,1411,1,12198,3,7
129500,"Pave","AllPub",1216,1,0,1216,0,10050,3,5
142000,"Pave","AllPub",864,1,0,1154,0,11556,3,6
128600,"Pave","AllPub",1560,2,0,1560,0,8078,4,8
125000,"Pave","AllPub",948,2,0,948,0,10950,2,5
136000,"Pave","AllPub",1040,1,0,1040,0,7942,3,6
134500,"Pave","AllPub",1008,1,0,1008,0,8923,2,6
127000,"Pave","AllPub",925,1,0,925,0,8540,3,5
130000,"Pave","AllPub",384,2,0,1360,1,7134,3,6
115000,"Pave","AllPub",1190,1,0,1540,0,7150,4,7
116900,"Pave","AllPub",923,1,0,925,2,8400,3,5
132000,"Pave","AllPub",928,1,0,928,0,13300,2,4
153000,"Pave","AllPub",1105,1,368,1647,1,9532,3,6
112500,"Pave","AllPub",924,1,0,924,0,15783,2,6
138000,"Pave","AllPub",925,0,0,1544,0,14190,3,7
135000,"Pave","AllPub",845,2,0,893,0,9600,2,4
156000,"Pave","AllPub",1216,1,0,1728,1,12099,3,7
301600,"Pave","AllPub",666,3,0,3086,0,21281,4,9
109000,"Pave","AllPub",735,1,0,1034,0,10134,2,5
103200,"Pave","AllPub",882,0,0,882,0,5500,1,4
128500,"Pave","AllPub",1151,2,0,1281,0,10284,1,6
64500,"Pave","AllPub",656,1,0,968,0,10800,4,5
148000,"Pave","AllPub",736,0,0,1534,0,10800,3,6
86000,"Pave","AllPub",691,1,0,691,0,5400,2,4
172000,"Pave","AllPub",725,1,0,1651,2,10090,4,6
120000,"Pave","AllPub",920,1,0,888,0,8700,3,5
128500,"Pave","AllPub",952,1,0,952,0,8300,3,5
135000,"Pave","AllPub",1040,2,0,2080,2,11606,5,9
122900,"Pave","AllPub",672,2,0,924,1,8064,3,6
119200,"Pave","AllPub",1082,1,0,1082,1,11664,2,5
143000,"Pave","AllPub",1040,1,0,1846,1,10496,3,7
119000,"Pave","AllPub",876,1,0,988,0,7200,3,6
102000,"Pave","AllPub",864,1,0,1238,1,7200,3,6
129000,"Pave","AllPub",864,2,0,864,0,7200,3,5
135000,"Pave","AllPub",1010,1,0,1134,0,7000,2,6
152000,"Pave","AllPub",1040,1,0,1040,0,7500,3,6
140000,"Pave","AllPub",1170,1,0,1170,1,7315,3,6
152000,"Pave","AllPub",1242,1,0,1242,0,7903,3,6
156500,"Pave","AllPub",1377,1,0,1377,2,8000,3,6
141000,"Pave","AllPub",1800,0,0,1800,0,8000,6,10
99000,"Pave","AllPub",0,1,0,925,0,7000,3,7
187000,"Pave","AllPub",822,2,0,1851,1,9760,3,7
169500,"Pave","AllPub",864,1,0,1812,1,7590,4,8
125500,"Pave","AllPub",864,1,0,864,0,6600,2,5
130000,"Pave","AllPub",896,1,0,936,1,6760,3,6
103000,"Pave","AllPub",850,2,0,960,0,6978,2,5
132000,"Pave","AllPub",264,2,0,1432,0,9600,2,7
127500,"Pave","AllPub",845,2,0,1296,0,6000,3,6
89500,"Pave","AllPub",1022,1,0,1022,1,4480,2,4
140000,"Pave","AllPub",936,2,0,936,0,7200,2,4
99900,"Pave","AllPub",967,1,0,967,1,3153,2,5
100000,"Pave","AllPub",641,1,0,1047,0,10800,2,6
130000,"Pave","AllPub",808,2,0,1072,2,7200,2,5
135000,"Pave","AllPub",680,2,0,1174,1,9000,2,6
120000,"Pave","AllPub",649,1,0,1183,0,6000,2,6
89471,"Pave","AllPub",907,2,0,1131,0,5925,2,7
85000,"Pave","AllPub",570,1,0,1141,0,5925,3,6
108500,"Pave","AllPub",960,1,0,960,0,6000,2,5
137000,"Pave","AllPub",1075,2,0,1798,0,9639,4,7
110500,"Pave","AllPub",686,0,0,866,0,3880,2,4
100000,"Pave","AllPub",968,2,0,968,0,8520,2,5
184900,"Pave","AllPub",725,2,0,1772,0,10337,3,7
145000,"Pave","AllPub",728,1,0,1642,1,9863,4,9
125000,"Pave","AllPub",702,1,0,1472,0,9600,3,6
114000,"Pave","AllPub",616,2,0,1232,0,4571,3,6
90000,"Pave","AllPub",662,2,0,2337,0,13600,5,10
144100,"Pave","AllPub",926,2,0,1650,0,8398,3,6
117500,"Pave","AllPub",1008,1,0,2210,0,9900,5,8
124500,"Pave","AllPub",687,1,0,1358,1,3600,3,6
185000,"Pave","AllPub",819,2,0,2454,1,13500,3,8
133900,"Pave","AllPub",1214,2,0,2291,1,7200,4,9
152000,"Pave","AllPub",1149,1,0,1616,0,5400,3,5
153500,"Pave","AllPub",1559,2,0,1559,0,8100,2,5
159500,"Pave","AllPub",718,2,0,2554,0,10800,3,8
87000,"Pave","AllPub",912,1,0,1248,0,9439,2,6
104500,"Pave","AllPub",0,1,0,968,0,8626,2,5
110000,"Pave","AllPub",0,1,0,1382,1,11800,1,6
136500,"Pave","AllPub",756,1,0,1060,1,6854,1,6
128250,"Pave","AllPub",910,1,0,1435,0,8674,3,6
144000,"Pave","AllPub",915,2,0,1167,1,8731,3,6
210000,"Pave","AllPub",1065,2,0,1635,1,8737,3,6
135000,"Pave","AllPub",728,1,0,1274,0,6125,3,6
128000,"Pave","AllPub",600,1,0,1232,2,6000,3,6
131000,"Pave","AllPub",735,2,0,1218,1,6000,3,6
113000,"Pave","AllPub",884,1,0,884,0,6120,2,5
126000,"Pave","AllPub",861,2,0,1409,1,6240,3,6
132000,"Pave","AllPub",672,1,0,1322,0,6240,4,7
131750,"Pave","AllPub",966,1,0,1426,1,6240,3,6
132500,"Pave","AllPub",756,2,0,1281,0,6120,2,6
137500,"Pave","AllPub",939,1,0,1513,0,6120,4,8
132000,"Pave","AllPub",832,2,0,854,0,6120,2,5
127500,"Pave","AllPub",884,1,0,1367,1,6240,3,6
102000,"Pave","AllPub",960,1,0,986,1,6180,2,5
200000,"Pave","AllPub",1100,1,0,2264,0,7755,4,8
180500,"Pave","AllPub",764,2,0,1824,1,13515,3,8
165000,"Pave","AllPub",768,2,0,1376,0,8850,3,7
90000,"Pave","AllPub",750,2,0,1316,0,8550,4,7
153575,"Pave","AllPub",698,1,0,1396,0,8730,3,7
140000,"Pave","AllPub",672,2,0,1344,1,5700,3,6
136000,"Pave","AllPub",714,1,0,2526,1,8520,5,10
113000,"Pave","AllPub",592,1,0,1173,0,5680,3,7
117000,"Pave","AllPub",969,1,0,1214,0,5680,2,6
169500,"Pave","AllPub",1040,1,0,1818,2,7758,4,7
139400,"Pave","AllPub",637,1,0,1108,1,7449,3,6
202500,"Pave","AllPub",741,2,0,2294,1,13200,5,9
127000,"Pave","AllPub",684,0,0,1355,0,6882,3,7
141000,"Pave","AllPub",780,1,0,1375,1,9000,3,6
212300,"Pave","AllPub",976,1,0,1952,2,9780,4,8
161000,"Pave","AllPub",1138,2,0,2180,1,10320,3,7
99500,"Pave","AllPub",808,2,0,1315,0,4330,3,5
101000,"Pave","AllPub",530,1,0,1111,0,7200,3,6
109900,"Pave","AllPub",1196,2,0,1196,0,4800,2,5
128500,"Pave","AllPub",720,2,0,1382,0,12358,2,7
122000,"Pave","AllPub",925,1,0,1889,1,10120,4,9
87000,"Pave","AllPub",672,0,0,840,1,4388,3,5
50000,"Pave","AllPub",771,1,0,1484,0,10320,3,6
219000,"Pave","AllPub",1005,2,0,2267,2,12888,3,7
200500,"Pave","AllPub",1598,0,0,3086,1,18030,3,12
126000,"Pave","AllPub",756,1,0,1134,0,8160,3,7
108500,"Pave","AllPub",672,1,0,1282,0,4484,2,4
130000,"Pave","AllPub",925,1,0,999,0,11235,3,6
158450,"Pave","AllPub",1420,2,0,1452,1,11235,2,6
115400,"Pave","AllPub",1005,2,0,1005,0,14299,3,5
118500,"Pave","AllPub",1029,1,0,1029,0,7943,3,5
165000,"Pave","AllPub",980,2,0,1020,1,14149,3,5
123000,"Pave","AllPub",1040,1,0,1040,0,11677,3,6
129000,"Pave","AllPub",814,1,0,913,0,8400,3,6
125000,"Pave","AllPub",894,1,0,894,0,7094,3,5
108000,"Pave","AllPub",948,1,0,948,0,8978,3,6
119900,"Pave","AllPub",768,2,0,868,0,8425,2,6
115000,"Pave","AllPub",876,1,0,897,0,8665,3,5
134500,"Pave","AllPub",943,2,0,943,0,8398,2,5
127000,"Pave","AllPub",955,1,0,955,0,7742,3,6
129000,"Pave","AllPub",894,2,0,894,1,8724,3,5
143500,"Pave","AllPub",660,2,0,1285,1,8197,3,7
129000,"Pave","AllPub",912,1,0,912,0,8169,3,6
187000,"Pave","AllPub",1240,1,0,1375,1,14175,3,6
158000,"Pave","AllPub",671,2,0,2654,1,16779,4,11
112000,"Pave","AllPub",816,2,0,1416,0,25339,3,7
165250,"Pave","AllPub",680,1,0,1302,2,6960,2,6
150000,"Pave","AllPub",967,2,0,1299,1,11375,3,6
137000,"Pave","AllPub",1158,1,0,1176,2,13770,3,6
89500,"Pave","AllPub",0,2,0,998,0,9000,3,5
302000,"Pave","AllPub",1643,2,0,1824,2,115149,2,5
182000,"Pave","AllPub",1190,2,0,1522,1,11075,3,7
211000,"Pave","AllPub",1151,2,0,2060,1,10029,4,8
216000,"Pave","AllPub",409,2,0,1325,1,17541,3,6
130000,"Pave","AllPub",1073,2,0,1630,1,22692,3,6
109900,"Pave","AllPub",484,1,0,1242,0,17808,2,4
255000,"Pave","AllPub",1288,2,0,2422,2,12671,4,6
243000,"Pave","AllPub",1202,2,0,2158,1,12615,4,7
154000,"Pave","AllPub",988,1,0,1626,0,10512,3,6
118000,"Pave","AllPub",864,1,0,864,0,5400,3,6
80000,"Pave","AllPub",0,1,0,943,0,11515,3,5
150000,"Pave","AllPub",1440,0,0,1440,0,7711,4,8
86000,"Pave","AllPub",528,0,0,605,0,9098,2,5
130000,"Pave","AllPub",1038,1,0,1038,0,3869,2,5
125000,"Pave","AllPub",1342,1,0,1342,0,9280,4,7
136500,"Pave","AllPub",1080,1,0,1480,1,11100,4,7
96000,"Pave","AllPub",951,1,0,1362,0,7550,4,7
120000,"Pave","AllPub",0,1,0,1340,1,9060,3,7
228500,"Pave","AllPub",1105,2,444,1822,1,23920,4,7
179900,"Pave","AllPub",910,2,0,1442,1,10357,3,6
225000,"Pave","AllPub",700,3,0,2243,1,13474,4,8
301000,"Pave","AllPub",1502,2,0,2730,1,10380,4,8
238000,"Pave","AllPub",1104,3,0,2127,1,13125,4,8
228500,"Pave","AllPub",807,2,0,1982,1,11287,3,7
220000,"Pave","AllPub",779,2,0,1958,1,9317,3,7
383970,"Pave","AllPub",1264,3,0,2696,1,9965,4,10
424870,"Pave","AllPub",1466,3,0,2828,1,9965,4,11
250000,"Pave","AllPub",1643,3,0,1651,1,9178,3,7
360000,"Pave","AllPub",2140,3,0,2140,0,10481,3,8
279500,"Pave","AllPub",1494,3,0,1494,1,10652,3,7
200141,"Pave","AllPub",1316,2,0,1316,1,11175,3,6
246500,"Pave","AllPub",1643,3,0,1651,1,10235,3,7
276000,"Pave","AllPub",1482,3,0,2574,1,9588,3,10
203000,"Pave","AllPub",1274,2,0,1274,0,8814,3,6
155835,"Pave","AllPub",728,2,0,1456,1,11103,3,8
194000,"Pave","AllPub",1240,3,0,1240,0,8556,2,5
195400,"Pave","AllPub",1208,2,0,1208,0,6762,2,6
217000,"Pave","AllPub",1546,3,0,1546,0,11750,3,7
212999,"Pave","AllPub",1489,2,0,1500,1,8760,3,7
175900,"Pave","AllPub",1270,2,0,1270,0,7242,2,6
191000,"Pave","AllPub",879,2,0,1795,0,9316,3,7
176432,"Pave","AllPub",1314,2,0,1314,1,9317,3,6
277000,"Pave","AllPub",1157,2,0,2062,1,14364,3,7
207000,"Pave","AllPub",929,2,0,1873,1,8883,3,7
277000,"Pave","AllPub",1444,2,0,2144,2,159000,4,7
240000,"Pave","AllPub",1580,2,0,1953,2,53107,3,9
187500,"Pave","AllPub",832,2,0,2087,0,12205,5,9
279000,"Pave","AllPub",966,2,0,1743,2,20064,0,5
139500,"Pave","AllPub",1022,2,0,1022,0,14217,3,6
126000,"Pave","AllPub",990,1,0,990,0,8775,3,5
177500,"Pave","AllPub",1200,2,0,1200,0,11249,3,6
175000,"Pave","AllPub",635,2,0,1308,0,10021,3,6
211000,"Pave","AllPub",794,2,0,1796,0,9531,3,7
146000,"Pave","AllPub",990,1,0,990,0,8428,3,5
147900,"Pave","AllPub",1097,1,0,1097,0,16561,3,6
123600,"Pave","AllPub",990,0,0,990,0,8070,3,5
204750,"Pave","AllPub",824,2,0,1786,0,9337,3,7
235500,"Pave","AllPub",988,2,0,1873,1,10820,3,7
217000,"Pave","AllPub",853,2,0,1753,1,12352,3,7
190550,"Pave","AllPub",845,2,0,1690,0,9543,3,7
217500,"Pave","AllPub",985,2,0,1842,1,8826,3,7
226000,"Pave","AllPub",1453,2,0,1479,0,10665,3,7
180000,"Pave","AllPub",840,2,0,1668,0,11317,3,8
131000,"Pave","AllPub",864,2,0,894,0,11800,3,5
153500,"Pave","AllPub",1015,2,0,1025,1,8660,3,6
160000,"Pave","AllPub",995,2,0,1009,1,9720,3,6
134900,"Pave","AllPub",1040,2,0,1040,0,8982,3,5
130000,"Pave","AllPub",876,1,0,907,0,16300,3,5
120000,"Pave","AllPub",864,2,0,879,0,9675,3,5
112500,"Pave","AllPub",882,2,0,882,0,7700,3,5
122000,"Pave","AllPub",969,2,0,969,0,10356,3,5
127000,"Pave","AllPub",864,2,0,864,0,7200,3,5
117000,"Pave","AllPub",385,2,0,875,0,7200,3,5
305900,"Pave","AllPub",2000,3,0,2000,0,10386,3,8
228500,"Pave","AllPub",1284,2,0,2169,1,9375,3,7
270000,"Pave","AllPub",1673,2,0,1673,1,11354,3,7
192000,"Pave","AllPub",1459,2,0,1459,1,8749,3,6
213000,"Pave","AllPub",979,2,0,1932,1,8749,3,7
200000,"Pave","AllPub",860,2,0,1729,0,8158,3,7
267000,"Pave","AllPub",1028,2,0,2452,1,16226,4,9
228000,"Pave","AllPub",1556,2,0,1592,1,11927,3,7
275000,"Pave","AllPub",1531,2,0,2439,1,12728,4,7
211000,"Pave","AllPub",860,2,0,1992,2,15295,3,7
285000,"Pave","AllPub",1626,3,0,1668,1,11248,3,7
240000,"Pave","AllPub",1220,2,0,2090,1,10000,3,8
131500,"Pave","AllPub",848,2,0,848,0,4435,1,3
246900,"Pave","AllPub",1341,2,0,1341,1,17227,1,5
219500,"Pave","AllPub",847,2,0,1928,1,8200,4,8
185000,"Pave","AllPub",1337,2,0,1337,0,8450,3,6
179400,"Pave","AllPub",738,2,0,1476,0,8145,3,7
213500,"Pave","AllPub",939,2,0,1797,0,9245,3,8
179600,"Pave","AllPub",1422,2,0,1422,0,8500,3,7
173500,"Pave","AllPub",1169,2,0,1190,0,8769,2,5
167840,"Pave","AllPub",1330,2,0,1330,1,8334,3,6
168675,"Pave","AllPub",738,2,0,1491,1,8333,3,7
167000,"Pave","AllPub",768,2,0,1536,0,9045,3,6
140000,"Pave","AllPub",1214,2,0,1214,0,9170,2,6
118500,"Pave","AllPub",936,1,0,936,1,9825,2,4
110000,"Pave","AllPub",1088,2,0,1088,0,8308,2,4
94750,"Pave","AllPub",960,1,0,960,0,10921,3,6
122000,"Pave","AllPub",901,2,0,1351,1,16287,3,7
110000,"Pave","AllPub",1179,2,0,1179,0,8240,2,5
118500,"Grvl","AllPub",816,0,0,816,0,11841,3,5
133500,"Pave","AllPub",960,2,0,1044,1,6285,3,7
148000,"Pave","AllPub",1143,1,0,1113,1,7917,3,6
141000,"Pave","AllPub",0,2,0,2233,0,9555,5,11
155000,"Pave","AllPub",1125,2,0,1125,0,8536,2,5
157000,"Pave","AllPub",1090,2,0,1090,0,7024,2,5
171500,"Pave","AllPub",734,2,0,1408,0,7023,3,6
183850,"Pave","AllPub",5095,3,0,5095,2,39290,2,15
184750,"Pave","AllPub",3138,3,0,4676,1,40094,3,11
140000,"Pave","AllPub",547,2,0,1072,0,3675,2,5
131750,"Pave","AllPub",960,1,0,960,0,6400,2,4
61500,"Pave","AllPub",0,0,0,1152,0,6882,2,6
111000,"Pave","AllPub",864,1,0,948,0,10215,3,5
98500,"Pave","AllPub",1195,0,0,1195,0,8741,4,8
79000,"Pave","AllPub",544,0,0,774,0,4270,3,6
108500,"Pave","AllPub",660,1,0,865,1,10042,2,4
110000,"Pave","AllPub",894,2,0,894,0,9450,3,5
112000,"Pave","AllPub",560,1,0,1346,0,11767,2,6
125000,"Pave","AllPub",768,1,0,768,1,8172,2,4
79275,"Pave","AllPub",864,2,0,864,0,8172,3,5
119000,"Pave","AllPub",948,1,0,948,1,8190,3,5
200000,"Pave","AllPub",1440,0,0,3395,0,10896,8,14
150000,"Pave","AllPub",1296,0,0,2592,0,10890,6,12
165000,"Pave","AllPub",602,1,0,1502,2,10592,3,7
96500,"Pave","AllPub",768,1,0,789,0,10594,2,5
136500,"Pave","AllPub",1290,1,0,1422,0,7223,3,6
146500,"Pave","AllPub",651,1,0,1298,1,6821,2,8
175000,"Pave","AllPub",731,1,0,1768,2,7200,3,7
148500,"Pave","AllPub",531,1,0,1098,1,4000,2,5
141500,"Pave","AllPub",585,1,0,1436,1,6720,3,7
189950,"Pave","AllPub",912,1,0,1426,1,7642,3,7
135000,"Pave","AllPub",686,1,0,1461,1,7155,3,6
164000,"Pave","AllPub",918,1,0,1646,2,7128,4,7
90350,"Pave","AllPub",440,1,0,694,1,4280,2,4
139000,"Pave","AllPub",661,2,0,1250,1,5362,3,8
119750,"Pave","AllPub",920,1,0,954,1,6305,2,5
145000,"Pave","AllPub",979,2,0,1958,0,7136,4,8
145000,"Pave","AllPub",1001,3,0,2002,0,6270,4,8
238000,"Pave","AllPub",851,2,0,1718,1,7230,4,8
153500,"Pave","AllPub",0,2,0,1226,1,13108,2,7
